Date,Adj Close,Close,High,Low,Open,Volume
2022-07-12,79.47779846191406,79.47779846191406,79.86029815673828,79.38849639892578,79.47779846191406,0
2022-07-13,79.47640228271484,79.47640228271484,80.05950164794922,79.42500305175781,79.47640228271484,0
2022-07-14,79.80750274658203,79.80750274658203,80.21869659423828,79.59809875488281,79.80750274658203,0
2022-07-15,79.87830352783203,79.87830352783203,80.0895004272461,79.70800018310547,79.87830352783203,0
2022-07-18,79.72049713134766,79.72049713134766,80.25599670410156,79.71369934082031,79.72049713134766,0
2022-07-19,80.0302963256836,80.0302963256836,80.14849853515625,79.85260009765625,80.0302963256836,0
2022-07-20,79.85590362548828,79.85590362548828,80.11849975585938,79.85590362548828,79.85590362548828,0
2022-07-21,80.00340270996094,80.00340270996094,80.27100372314453,79.76100158691406,80.00340270996094,0
2022-07-22,79.7759017944336,79.7759017944336,80.07649993896484,79.779296875,79.7759017944336,0
2022-07-25,79.87680053710938,79.87680053710938,80.1447982788086,79.68609619140625,79.87680053710938,0
2022-07-26,79.72250366210938,79.72250366210938,79.84220123291016,79.70249938964844,79.72250366210938,0
2022-07-27,79.84120178222656,79.84120178222656,80.07080078125,79.74749755859375,79.84120178222656,0
2022-07-28,79.84739685058594,79.84739685058594,80.05729675292969,79.59739685058594,79.84739685058594,0
2022-07-29,79.57150268554688,79.57150268554688,79.65650177001953,79.17369842529297,79.57150268554688,0
2022-08-01,79.1948013305664,79.1948013305664,79.42980194091797,78.89939880371094,79.1948013305664,0
2022-08-02,78.95570373535156,78.95570373535156,79.16999816894531,77.77429962158203,78.95570373535156,0
2022-08-03,78.60449981689453,78.60449981689453,79.20330047607422,78.56800079345703,78.60449981689453,0
2022-08-04,79.11830139160156,79.11830139160156,79.80000305175781,79.00849914550781,79.11830139160156,0
2022-08-05,79.15489959716797,79.15489959716797,79.49199676513672,78.91850280761719,79.15489959716797,0
2022-08-08,79.41059875488281,79.41059875488281,79.75700378417969,79.31300354003906,79.41059875488281,0
2022-08-09,79.60189819335938,79.60189819335938,79.814697265625,79.44210052490234,79.60189819335938,0
2022-08-10,79.57839965820312,79.57839965820312,79.75450134277344,79.00700378417969,79.57839965820312,0
2022-08-11,79.0978012084961,79.0978012084961,79.79229736328125,79.04949951171875,79.0978012084961,0
2022-08-12,79.61399841308594,79.61399841308594,79.93699645996094,79.55599975585938,79.61399841308594,0
2022-08-15,79.62760162353516,79.62760162353516,79.72850036621094,79.4708023071289,79.62760162353516,0
2022-08-16,79.55290222167969,79.55290222167969,79.77999877929688,79.26100158691406,79.55290222167969,0
2022-08-17,79.14600372314453,79.14600372314453,79.68509674072266,79.14600372314453,79.14600372314453,0
2022-08-18,79.35970306396484,79.35970306396484,79.86250305175781,79.33650207519531,79.35970306396484,0
2022-08-19,79.7667007446289,79.7667007446289,80.11250305175781,79.65709686279297,79.7667007446289,0
2022-08-22,79.91790008544922,79.91790008544922,80.15480041503906,79.76200103759766,79.91790008544922,0
2022-08-23,79.88379669189453,79.88379669189453,80.0979995727539,79.50299835205078,79.88379669189453,0
2022-08-24,79.85449981689453,79.85449981689453,80.08499908447266,79.69889831542969,79.85449981689453,0
2022-08-25,79.79679870605469,79.79679870605469,80.02629852294922,79.73739624023438,79.79679870605469,0
2022-08-26,79.88289642333984,79.88289642333984,80.13349914550781,79.71600341796875,79.88289642333984,0
2022-08-29,79.95909881591797,79.95909881591797,80.12950134277344,79.87339782714844,79.95909881591797,0
2022-08-30,79.96790313720703,79.96790313720703,80.16079711914062,79.43250274658203,79.96790313720703,0
2022-08-31,79.68229675292969,79.68229675292969,79.7437973022461,79.35299682617188,79.68229675292969,0
2022-09-01,79.54879760742188,79.54879760742188,79.83499908447266,79.27950286865234,79.54879760742188,0
2022-09-02,79.716796875,79.716796875,80.09149932861328,79.58650207519531,79.716796875,0
2022-09-05,79.72450256347656,79.72450256347656,80.02549743652344,79.6552963256836,79.72450256347656,0
2022-09-06,79.78299713134766,79.78299713134766,79.96800231933594,79.70999908447266,79.78299713134766,0
2022-09-07,79.89510345458984,79.89510345458984,80.14199829101562,79.79650115966797,79.89510345458984,0
2022-09-08,79.6498031616211,79.6498031616211,79.94599914550781,79.63629913330078,79.6498031616211,0
2022-09-09,79.706298828125,79.706298828125,79.93779754638672,79.4540023803711,79.706298828125,0
2022-09-12,79.65579986572266,79.65579986572266,79.74199676513672,79.32499694824219,79.65579986572266,0
2022-09-13,79.35530090332031,79.35530090332031,79.59049987792969,79.02300262451172,79.35530090332031,0
2022-09-14,79.60240173339844,79.60240173339844,79.80500030517578,79.38359832763672,79.60240173339844,0
2022-09-15,79.45369720458984,79.45369720458984,80.01629638671875,79.43160247802734,79.45369720458984,0
2022-09-16,79.8490982055664,79.8490982055664,80.01329803466797,79.09860229492188,79.8490982055664,0
2022-09-19,79.68949890136719,79.68949890136719,79.95780181884766,79.58529663085938,79.68949890136719,0
2022-09-20,79.7074966430664,79.7074966430664,79.99250030517578,79.57649993896484,79.7074966430664,0
2022-09-21,79.76270294189453,79.76270294189453,80.15599822998047,79.76249694824219,79.76270294189453,0
2022-09-22,80.05069732666016,80.05069732666016,81.11160278320312,79.92900085449219,80.05069732666016,0
2022-09-23,81.06220245361328,81.06220245361328,81.33809661865234,80.78479766845703,81.06220245361328,0
2022-09-26,81.25479888916016,81.25479888916016,81.71749877929688,80.73300170898438,81.25479888916016,0
2022-09-27,81.61579895019531,81.61579895019531,81.86100006103516,81.28630065917969,81.61579895019531,0
2022-09-28,81.72460174560547,81.72460174560547,82.11299896240234,81.49610137939453,81.72460174560547,0
2022-09-29,81.42870330810547,81.42870330810547,82.05549621582031,81.40750122070312,81.42870330810547,0
2022-09-30,81.48059844970703,81.48059844970703,81.69760131835938,81.09980010986328,81.48059844970703,0
2022-10-03,81.52130126953125,81.52130126953125,82.06199645996094,81.41130065917969,81.52130126953125,0
2022-10-04,81.49500274658203,81.49500274658203,81.85600280761719,81.27259826660156,81.49500274658203,0
2022-10-05,81.46549987792969,81.46549987792969,81.82679748535156,81.26599884033203,81.46549987792969,0
2022-10-06,81.6488037109375,81.6488037109375,82.48149871826172,81.43800354003906,81.6488037109375,0
2022-10-07,82.3489990234375,82.3489990234375,82.62629699707031,82.04499816894531,82.3489990234375,0
2022-10-10,82.8322982788086,82.8322982788086,83.06430053710938,82.25849914550781,82.8322982788086,0
2022-10-11,82.42070007324219,82.42070007324219,82.75,82.13849639892578,82.42070007324219,0
2022-10-12,82.2739028930664,82.2739028930664,82.61650085449219,82.15460205078125,82.2739028930664,0
2022-10-13,82.19999694824219,82.19999694824219,82.88700103759766,82.12000274658203,82.19999694824219,0
2022-10-14,82.19210052490234,82.19210052490234,82.60549926757812,82.1240005493164,82.19210052490234,0
2022-10-17,82.41280364990234,82.41280364990234,82.64700317382812,82.10600280761719,82.41280364990234,0
2022-10-18,82.1947021484375,82.1947021484375,82.67949676513672,82.01180267333984,82.1947021484375,0
2022-10-19,82.2863998413086,82.2863998413086,83.38600158691406,82.17250061035156,82.2863998413086,0
2022-10-20,82.99700164794922,82.99700164794922,83.32499694824219,82.5469970703125,82.99700164794922,0
2022-10-21,82.82569885253906,82.82569885253906,83.22000122070312,82.56230163574219,82.82569885253906,0
2022-10-24,82.54129791259766,82.54129791259766,83.06890106201172,82.54129791259766,82.54129791259766,0
2022-10-25,82.7614974975586,82.7614974975586,83.13749694824219,82.43000030517578,82.7614974975586,0
2022-10-26,82.44529724121094,82.44529724121094,82.55059814453125,81.92420196533203,82.44529724121094,0
2022-10-27,82.04959869384766,82.04959869384766,82.70649719238281,81.92829895019531,82.04959869384766,0
2022-10-28,82.44249725341797,82.44249725341797,82.78130340576172,82.27799987792969,82.44249725341797,0
2022-10-31,82.23919677734375,82.23919677734375,83.12300109863281,82.19300079345703,82.23919677734375,0
2022-11-01,82.72899627685547,82.72899627685547,83.07080078125,82.50350189208984,82.72899627685547,0
2022-11-02,82.68450164794922,82.68450164794922,83.0270004272461,82.59130096435547,82.68450164794922,0
2022-11-03,82.88839721679688,82.88839721679688,82.99629974365234,82.6688003540039,82.88839721679688,0
2022-11-04,82.68180084228516,82.68180084228516,82.9917984008789,82.0020980834961,82.68180084228516,0
2022-11-07,81.9749984741211,81.9749984741211,82.3718032836914,81.7925033569336,81.9749984741211,0
2022-11-08,81.82599639892578,81.82599639892578,82.08180236816406,81.17289733886719,81.82599639892578,0
2022-11-09,81.40519714355469,81.40519714355469,81.6697998046875,81.19029998779297,81.40519714355469,0
2022-11-10,81.34380340576172,81.34380340576172,81.91000366210938,80.72709655761719,81.34380340576172,0
2022-11-11,80.48290252685547,80.48290252685547,80.98300170898438,80.42379760742188,80.48290252685547,0
2022-11-14,80.49700164794922,80.49700164794922,81.28739929199219,80.37310028076172,80.49700164794922,0
2022-11-15,80.99199676513672,80.99199676513672,81.43800354003906,80.71299743652344,80.99199676513672,0
2022-11-16,81.07140350341797,81.07140350341797,81.53800201416016,81.07140350341797,81.07140350341797,0
2022-11-17,81.49530029296875,81.49530029296875,81.8499984741211,81.34629821777344,81.49530029296875,0
2022-11-18,81.52490234375,81.52490234375,81.78829956054688,81.49250030517578,81.52490234375,0
2022-11-21,81.5198974609375,81.5198974609375,81.9301986694336,81.53959655761719,81.5198974609375,0
2022-11-22,81.72769927978516,81.72769927978516,81.99479675292969,81.60340118408203,81.72769927978516,0
2022-11-23,81.71499633789062,81.71499633789062,81.91500091552734,81.68309783935547,81.71499633789062,0
2022-11-24,81.63289642333984,81.63289642333984,81.87000274658203,81.57949829101562,81.63289642333984,0
2022-11-25,81.65540313720703,81.65540313720703,81.85179901123047,81.41449737548828,81.65540313720703,0
2022-11-28,81.6697006225586,81.6697006225586,81.9219970703125,81.52400207519531,81.6697006225586,0
2022-11-29,81.65029907226562,81.65029907226562,81.76399993896484,81.489501953125,81.65029907226562,0
2022-11-30,81.63089752197266,81.63089752197266,81.79029846191406,81.28009796142578,81.63089752197266,0
2022-12-01,81.3052978515625,81.3052978515625,81.37129974365234,80.99299621582031,81.3052978515625,0
2022-12-02,81.16220092773438,81.16220092773438,81.61499786376953,81.08200073242188,81.16220092773438,0
2022-12-05,81.42250061035156,81.42250061035156,81.8949966430664,81.19349670410156,81.42250061035156,0
2022-12-06,81.89900207519531,81.89900207519531,82.6001968383789,81.69149780273438,81.89900207519531,0
2022-12-07,82.37220001220703,82.37220001220703,82.7385025024414,82.20459747314453,82.37220001220703,0
2022-12-08,82.25350189208984,82.25350189208984,82.53880310058594,82.23699951171875,82.25350189208984,0
2022-12-09,82.2791976928711,82.2791976928711,82.50830078125,82.0739974975586,82.2791976928711,0
2022-12-12,82.41300201416016,82.41300201416016,82.72350311279297,82.36399841308594,82.41300201416016,0
2022-12-13,82.64469909667969,82.64469909667969,82.91190338134766,82.36540222167969,82.64469909667969,0
2022-12-14,82.40249633789062,82.40249633789062,82.70600128173828,82.40180206298828,82.40249633789062,0
2022-12-15,82.50800323486328,82.50800323486328,83.03589630126953,82.41410064697266,82.50800323486328,0
2022-12-16,82.85790252685547,82.85790252685547,83.0,82.59149932861328,82.85790252685547,0
2022-12-19,82.72599792480469,82.72599792480469,82.91850280761719,82.55799865722656,82.72599792480469,0
2022-12-20,82.58190155029297,82.58190155029297,82.88300323486328,82.54350280761719,82.58190155029297,0
2022-12-21,82.63690185546875,82.63690185546875,82.9561996459961,82.54949951171875,82.63690185546875,0
2022-12-22,82.87860107421875,82.87860107421875,82.98829650878906,82.64299774169922,82.87860107421875,0
2022-12-23,82.8749008178711,82.8749008178711,82.98480224609375,82.71600341796875,82.8749008178711,0
2022-12-26,82.6041030883789,82.6041030883789,82.87740325927734,81.716796875,82.6041030883789,0
2022-12-27,82.90290069580078,82.90290069580078,82.91290283203125,82.62999725341797,82.90290069580078,0
2022-12-28,82.7761001586914,82.7761001586914,82.91799926757812,82.69090270996094,82.7761001586914,0
2022-12-29,82.85199737548828,82.85199737548828,82.90119934082031,82.74099731445312,82.85199737548828,0
2022-12-30,82.83509826660156,82.83509826660156,82.8364028930664,82.55470275878906,82.83509826660156,0
2023-01-02,82.74980163574219,82.74980163574219,82.79119873046875,82.42620086669922,82.74980163574219,0
2023-01-03,82.70600128173828,82.70600128173828,83.03099822998047,82.60099792480469,82.70600128173828,0
2023-01-04,82.78569793701172,82.78569793701172,83.00330352783203,82.69599914550781,82.78569793701172,0
2023-01-05,82.66649627685547,82.66649627685547,82.79499816894531,82.42880249023438,82.66649627685547,0
2023-01-06,82.64520263671875,82.64520263671875,82.77629852294922,82.28109741210938,82.64520263671875,0
2023-01-09,82.27339935302734,82.27339935302734,82.43150329589844,82.05500030517578,82.27339935302734,0
2023-01-10,82.18009948730469,82.18009948730469,82.5291976928711,81.58450317382812,82.18009948730469,0
2023-01-11,81.63739776611328,81.63739776611328,81.81629943847656,81.49859619140625,81.63739776611328,0
2023-01-12,81.63179779052734,81.63179779052734,81.73799896240234,81.189697265625,81.63179779052734,0
2023-01-13,81.1156005859375,81.1156005859375,81.52410125732422,81.09249877929688,81.1156005859375,0
2023-01-16,81.27799987792969,81.27799987792969,81.73609924316406,81.12950134277344,81.27799987792969,0
2023-01-17,81.65260314941406,81.65260314941406,81.8740005493164,81.54199981689453,81.65260314941406,0
2023-01-18,81.52549743652344,81.52549743652344,81.81700134277344,81.15550231933594,81.52549743652344,0
2023-01-19,81.43599700927734,81.43599700927734,81.5593032836914,81.22579956054688,81.43599700927734,0
2023-01-20,81.23979949951172,81.23979949951172,81.36229705810547,80.97270202636719,81.23979949951172,0
2023-01-23,80.97599792480469,80.97599792480469,81.489501953125,80.87850189208984,80.97599792480469,0
2023-01-24,81.48799896240234,81.48799896240234,81.73829650878906,81.37750244140625,81.48799896240234,0
2023-01-25,81.60189819335938,81.60189819335938,81.76599884033203,81.47019958496094,81.60189819335938,0
2023-01-26,81.50270080566406,81.50270080566406,81.57050323486328,81.3552017211914,81.50270080566406,0
2023-01-27,81.44509887695312,81.44509887695312,81.66840362548828,81.42350006103516,81.44509887695312,0
2023-01-30,81.50800323486328,81.50800323486328,81.7177963256836,81.46399688720703,81.50800323486328,0
2023-01-31,81.57990264892578,81.57990264892578,82.05909729003906,81.53700256347656,81.57990264892578,0
2023-02-01,81.76840209960938,81.76840209960938,82.00800323486328,81.67030334472656,81.76840209960938,0
2023-02-02,81.71029663085938,81.71029663085938,82.268798828125,81.63300323486328,81.71029663085938,0
2023-02-03,82.0458984375,82.0458984375,82.31600189208984,81.78009796142578,82.0458984375,0
2023-02-06,82.22599792480469,82.22599792480469,82.84420013427734,82.2332992553711,82.22599792480469,0
2023-02-07,82.75499725341797,82.75499725341797,82.90129852294922,82.61150360107422,82.75499725341797,0
2023-02-08,82.74189758300781,82.74189758300781,82.88179779052734,82.48699951171875,82.74189758300781,0
2023-02-09,82.65950012207031,82.65950012207031,82.6792984008789,82.4093017578125,82.65950012207031,0
2023-02-10,82.533203125,82.533203125,82.65730285644531,82.34100341796875,82.533203125,0
2023-02-13,82.51300048828125,82.51300048828125,82.7686996459961,82.49469757080078,82.51300048828125,0
2023-02-14,82.59739685058594,82.59739685058594,83.0165023803711,82.5719985961914,82.59739685058594,0
2023-02-15,82.86759948730469,82.86759948730469,82.98600006103516,82.7594985961914,82.86759948730469,0
2023-02-16,82.73770141601562,82.73770141601562,82.91230010986328,82.58799743652344,82.73770141601562,0
2023-02-17,82.69529724121094,82.69529724121094,82.8594970703125,82.69529724121094,82.69529724121094,0
2023-02-20,82.75800323486328,82.75800323486328,82.76529693603516,82.618896484375,82.75800323486328,0
2023-02-21,82.69750213623047,82.69750213623047,82.88990020751953,82.6729965209961,82.69750213623047,0
2023-02-22,82.86119842529297,82.86119842529297,82.99530029296875,82.77950286865234,82.86119842529297,0
2023-02-23,82.83529663085938,82.83529663085938,82.90299987792969,82.56300354003906,82.83529663085938,0
2023-02-24,82.6178970336914,82.6178970336914,83.00520324707031,82.6094970703125,82.6178970336914,0
2023-02-27,82.91799926757812,82.91799926757812,83.0802993774414,82.62799835205078,82.91799926757812,0
2023-02-28,82.6520004272461,82.6520004272461,82.75050354003906,82.55999755859375,82.6520004272461,0
2023-03-01,82.6353988647461,82.6353988647461,82.87830352783203,82.37799835205078,82.6353988647461,0
2023-03-02,82.4198989868164,82.4198989868164,82.65779876708984,82.3021011352539,82.4198989868164,0
2023-03-03,82.35569763183594,82.35569763183594,82.581298828125,81.70390319824219,82.35569763183594,0
2023-03-06,81.7125015258789,81.7125015258789,81.97029876708984,81.61900329589844,81.7125015258789,0
2023-03-07,81.85440063476562,81.85440063476562,82.02649688720703,81.73899841308594,81.85440063476562,0
2023-03-08,82.07460021972656,82.07460021972656,82.28130340576172,81.86710357666016,82.07460021972656,0
2023-03-09,81.9645004272461,81.9645004272461,82.0864028930664,81.78299713134766,81.9645004272461,0
2023-03-10,82.01840209960938,82.01840209960938,82.22779846191406,81.84239959716797,82.01840209960938,0
2023-03-13,81.95800018310547,81.95800018310547,82.30860137939453,81.6272964477539,81.95800018310547,0
2023-03-14,82.41739654541016,82.41739654541016,82.66950225830078,82.23249816894531,82.41739654541016,0
2023-03-15,82.30490112304688,82.30490112304688,83.01249694824219,82.18550109863281,82.30490112304688,0
2023-03-16,82.7156982421875,82.7156982421875,82.99199676513672,82.58670043945312,82.7156982421875,0
2023-03-17,82.622802734375,82.622802734375,82.8677978515625,82.42050170898438,82.622802734375,0
2023-03-20,82.53299713134766,82.53299713134766,82.72429656982422,82.43900299072266,82.53299713134766,0
2023-03-21,82.52909851074219,82.52909851074219,82.76429748535156,82.4905014038086,82.52909851074219,0
2023-03-22,82.677001953125,82.677001953125,82.8823013305664,82.53299713134766,82.677001953125,0
2023-03-23,82.52580261230469,82.52580261230469,82.529296875,82.0470962524414,82.52580261230469,0
2023-03-24,82.26529693603516,82.26529693603516,82.51300048828125,82.18099975585938,82.26529693603516,0
2023-03-27,82.33879852294922,82.33879852294922,82.42829895019531,82.2406005859375,82.33879852294922,0
2023-03-28,82.21489715576172,82.21489715576172,82.37329864501953,82.07949829101562,82.21489715576172,0
2023-03-29,82.16429901123047,82.16429901123047,82.36499786376953,82.14600372314453,82.16429901123047,0
2023-03-30,82.25540161132812,82.25540161132812,82.27909851074219,82.03199768066406,82.25540161132812,0
2023-03-31,82.10050201416016,82.10050201416016,82.31189727783203,82.02950286865234,82.10050201416016,0
2023-04-03,82.18479919433594,82.18479919433594,82.4854965209961,82.18489837646484,82.18479919433594,0
2023-04-04,82.14089965820312,82.14089965820312,82.27890014648438,82.08149719238281,82.14089965820312,0
2023-04-05,82.11479949951172,82.11479949951172,82.24330139160156,81.83599853515625,82.11479949951172,0
2023-04-06,81.94999694824219,81.94999694824219,82.12030029296875,81.81220245361328,81.94999694824219,0
2023-04-07,81.831298828125,81.831298828125,81.87860107421875,81.76499938964844,81.831298828125,0
2023-04-10,81.88480377197266,81.88480377197266,82.03790283203125,81.76100158691406,81.88480377197266,0
2023-04-11,81.98390197753906,81.98390197753906,82.1458969116211,81.91600036621094,81.98390197753906,0
2023-04-12,82.07009887695312,82.07009887695312,82.12560272216797,81.93949890136719,82.07009887695312,0
2023-04-13,81.96060180664062,81.96060180664062,82.09500122070312,81.63089752197266,81.96060180664062,0
2023-04-14,81.68070220947266,81.68070220947266,81.94090270996094,81.47149658203125,81.68070220947266,0
2023-04-17,81.84480285644531,81.84480285644531,82.08480072021484,81.84480285644531,81.84480285644531,0
2023-04-18,82.00370025634766,82.00370025634766,82.09709930419922,81.94149780273438,82.00370025634766,0
2023-04-19,82.10790252685547,82.10790252685547,82.27649688720703,82.04049682617188,82.10790252685547,0
2023-04-20,82.34010314941406,82.34010314941406,82.37550354003906,82.04889678955078,82.34010314941406,0
2023-04-21,82.14089965820312,82.14089965820312,82.28980255126953,82.00150299072266,82.14089965820312,0
2023-04-24,82.05480194091797,82.05480194091797,82.15489959716797,81.86000061035156,82.05480194091797,0
2023-04-25,81.85230255126953,81.85230255126953,82.018798828125,81.85130310058594,81.85230255126953,0
2023-04-26,81.9916000366211,81.9916000366211,82.09200286865234,81.68150329589844,81.9916000366211,0
2023-04-27,81.76689910888672,81.76689910888672,81.85099792480469,81.60399627685547,81.76689910888672,0
2023-04-28,81.76509857177734,81.76509857177734,81.86109924316406,81.69100189208984,81.76509857177734,0
2023-05-01,81.74479675292969,81.74479675292969,81.92400360107422,81.70580291748047,81.74479675292969,0
2023-05-02,81.77469635009766,81.77469635009766,81.95099639892578,81.71890258789062,81.77469635009766,0
2023-05-03,81.77870178222656,81.77870178222656,81.89430236816406,81.71150207519531,81.77870178222656,0
2023-05-04,81.77999877929688,81.77999877929688,81.88379669189453,81.61699676513672,81.77999877929688,0
2023-05-05,81.71610260009766,81.71610260009766,81.81719970703125,81.64550018310547,81.71610260009766,0
